"id","text","category","source","split"
"2316","धादिङ वडा नं 6 मा कुकुरले फोहोर छर्‍याउँछ। सडकमा फोहोर थुपारिएको छ। असह्य भइसकेको छ।","garbage","hello_sarkar","val"
"2317","कलैया वडा नं 14 मा गएको शनिबारदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन। असह्य दुर्गन्ध फैलिएको छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","test"
"2318","म चितवन को बासिन्दा हुँ। नगरपालिकाले फोहोर उठाउन छोडेको छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2319","म सिराहा को बासिन्दा हुँ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। बिहानदेखि राति सम्म गन्ध आइरहेको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2320","कपिलवस्तु मा ढलमा फोहोर थुनिएको छ। आज बिहानदेखि यही अवस्था छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"2321","तानसेन मा लामो समयदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ, कामै हुँदैन यहाँ!","garbage","hello_sarkar","train"
"2322","कञ्चनपुर क्षेत्रमा कचरा पेटी ओभरफ्लो भएको छ। सडकको बीचमै फोहोरको थुप्रो छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2323","म कलैया को बासिन्दा हुँ। फोहोर उठ्न आएको छैन। टोलभरि दुर्गन्ध छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2324","काभ्रेपलाञ्चोक वडा नं 17 मा फोहोर सङ्कलन गर्ने गाडी आउँदैन, डस्टबिन भरिएर बग्दैछ, र गन्धले बस्नै गाह्रो भएको छ। जनतालाई यस्तो सास्ती किन। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"2325","घरमा बिरामी हुनुहुन्छ। धनकुटा वडा नं 1 मा गन्धले बस्नै गाह्रो भएको छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2326","सुनसरी वडा नं 18 मा दश दिनदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। बिहानदेखि राति सम्म गन्ध आइरहेको छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","val"
"2327","हेलो सरकार मार्फत गुनासो। खोटाङ मा फोहोर उठ्न आएको छैन, कुहिएको फोहोरको गन्ध सहन सकिँदैन। अब त सहनै सकिँदैन।","garbage","hello_sarkar","test"
"2328","नवलपरासी मा पार्कमा कचरा छ। बच्चालाई बिरामी पार्ने अवस्था छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2329","रसुवा वडा नं 32 मा दश दिनदेखि फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। गन्धले बस्नै गाह्रो भएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"2330","जनकपुर क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। सडकमा फोहोर थुपारिएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"2331","चितवन मा बसपार्कमा फोहोरमय छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"2332","नेपालगञ्ज वडा नं 24 मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, डस्टबिन वरिपरि फोहोर छरिएको छ, र असह्य दुर्गन्ध फैलिएको छ। अब चुप बसिँदैन। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2333","मुगु वडा नं 24 मा फोहोर वर्गीकरण गरे पनि मिश्रित लगिन्छ। जनताको गुनासो कसले सुन्छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2334","म्याग्दी मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। महिनौँदेखि यही अवस्था छ। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"2335","सिन्धुली क्षेत्रमा कचरा पेटी ओभरफ्लो भएको छ। बाटोमा कचरा छरिएको छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"2336","राजविराज वडा नं 17 मा स्वेत कुकुरको बथानले फोहोर छरिदिन्छ। फुटपाथमा फोहोर जम्मा भएको छ। धेरै कष्ट भइरहेको छ।","garbage","hello_sarkar","val"
"2337","ओखलढुंगा वडा नं 4 मा छुट्याएर राखे पनि गाडीले सबै मिसाउँछ। धेरै कष्ट भइरहेको छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","test"
"2338","सप्तरी क्षेत्रमा डस्टबिन भरिएर बग्दैछ। फुटपाथमा फोहोर जम्मा भएको छ। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"2339","म दार्चुला को बासिन्दा हुँ। फोहोर उठाइएको छैन। बिहानदेखि राति सम्म गन्ध आइरहेको छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"2340","दाङ मा ढलमा फोहोर थुनिएको छ। तीन दिनदेखि यही अवस्था छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2341","पटकपटक गुनासो गर्दा पनि बाजुरा मा फोहोर उठ्ने गरेको छैन। जिम्मेवार कसले लिन्छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"2342","बिरेन्द्रनगर वडा नं 16 मा फोहोर उठाइएको छैन, डस्टबिन वरिपरि फोहोर छरिएको छ, र गन्धले बस्नै गाह्रो भएको छ। तुरुन्त कारबाही गरिदिनुहोस्। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"2343","रुकुम वडा नं 15 मा फोहोर उठाइएको छैन, कचरा पेटी ओभरफ्लो भएको छ, र असह्य दुर्गन्ध फैलिएको छ। अब त सहनै सकिँदैन। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2344","स्याङ्जा वडा नं 2 मा हिजोदेखि फोहोर उठाइएको छैन। असह्य दुर्गन्ध फैलिएको छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","train"
"2345","कैलाली वडा नं 28 मा बिहीबारदेखि हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। नाक थुनेर हिँड्नुपर्ने अवस्था छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2346","म्याग्दी वडा नं 30 मा बाँदरले कचरा फैलाउँछ। सडकमा फोहोर थुपारिएको छ। न्याय चाहिन्छ।","garbage","hello_sarkar","val"
"2347","रौतहट मा बसपार्कमा फोहोरमय छ। बच्चालाई बिरामी पार्ने अवस्था छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","test"
"2348","सिन्धुली क्षेत्रमा सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ। सडकमा फोहोर थुपारिएको छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"2349","अर्घाखाँची क्षेत्रमा डस्टबिन भरिएर बग्दैछ। सडकको बीचमै फोहोरको थुप्रो छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"2350","हेलो सरकार मार्फत गुनासो। सुर्खेत मा नगरपालिकाले फोहोर उठाउन छोडेको छ, बिहानदेखि राति सम्म गन्ध आइरहेको छ। जिम्मेवार कसले लिन्छ।","garbage","hello_sarkar","train"
"2351","पटकपटक गुनासो गर्दा पनि पाँचथर मा फोहोर उठ्ने गरेको छैन। यो सेवा होइन, यातना हो। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"2352","हेलो सरकार मार्फत गुनासो। कपिलवस्तु मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, कुहिएको फोहोरको गन्ध सहन सकिँदैन। प्रशासनले सुन्नुपर्छ।","garbage","hello_sarkar","train"
"2353","हेलो सरकार मार्फत गुनासो। धनुषा मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, असह्य दुर्गन्ध फैलिएको छ। असह्य भइसकेको छ।","garbage","hello_sarkar","train"
"2354","हाम्रो जुम्ला वडा नं 1 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। कामै हुँदैन यहाँ।","garbage","hello_sarkar","train"
"2355","पटकपटक गुनासो गर्दा पनि सप्तरी मा फोहोर उठ्ने गरेको छैन। तुरुन्त कारबाही गरिदिनुहोस्। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2356","हाम्रो नवलपरासी वडा नं 26 मा नाक थुनेर हिँड्नुपर्ने अवस्था छ। बच्चालाई बिरामी पार्ने अवस्था छ। प्रशासनले सुन्नुपर्छ।","garbage","hello_sarkar","val"
"2357","म रसुवा को बासिन्दा हुँ। फोहोर उठाइएको छैन। असह्य दुर्गन्ध फैलिएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","test"
"2358","दमक क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। फुटपाथमा फोहोर जम्मा भएको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2359","रौतहट वडा नं 23 मा दुई तीन दिनदेखि फोहोर उठ्न आएको छैन। नाक थुनेर हिँड्नुपर्ने अवस्था छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2360","हेटौंडा क्षेत्रमा कचरा पेटी ओभरफ्लो भएको छ। फुटपाथमा फोहोर जम्मा भएको छ। यो मानवीय अधिकारको उल्लंघन हो।","garbage","hello_sarkar","train"
"2361","कैलाली वडा नं 10 मा महिनौँदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन। गन्धले बस्नै गाह्रो भएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"2362","स्याङ्जा वडा नं 16 मा छुट्याएर राखे पनि गाडीले सबै मिसाउँछ। अब त सहनै सकिँदैन। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","train"
"2363","नेपालगञ्ज मा फोहोर उठाउने गाडीको सेवा अनियमित छ। फोहोर उठ्न आएको छैन। जनतालाई यस्तो सास्ती किन। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2364","म धनगढी को बासिन्दा हुँ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"2365","पटकपटक गुनासो गर्दा पनि बारा मा फोहोर उठ्ने गरेको छैन। जिम्मेवार कसले लिन्छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2366","घरमा बुढाबुढी हुनुहुन्छ। प्यूठान वडा नं 32 मा असह्य दुर्गन्ध फैलिएको छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","val"
"2367","मोरङ क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। सडकमा फोहोर थुपारिएको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","garbage","hello_sarkar","test"
"2368","तुलसीपुर क्षेत्रमा डस्टबिन वरिपरि फोहोर छरिएको छ। फुटपाथमा फोहोर जम्मा भएको छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","train"
"2369","हेलो सरकार मार्फत गुनासो। गुलरिया मा फोहोर उठ्न आएको छैन, टोलभरि दुर्गन्ध छ। हामी सबै परेशान छौं।","garbage","hello_sarkar","train"
"2370","हाम्रो सिन्धुपाल्चोक वडा नं 8 मा गन्धले बस्नै गाह्रो भएको छ। मक्खी र लामखुट्टे बढेका छन्। यो सेवा होइन, यातना हो।","garbage","hello_sarkar","train"
"2371","म ललितपुर को बासिन्दा हुँ। फोहोर उठ्न आएको छैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2372","गोरखा क्षेत्रमा सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ। बाटोमा कचरा छरिएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"2373","हुम्ला वडा नं 19 मा बाँदरले कचरा फैलाउँछ। बाटोमा कचरा छरिएको छ। अब केही गरिदिनुस्।","garbage","hello_sarkar","train"
"2374","बर्दिया वडा नं 30 मा दुई तीन दिनदेखि नगरपालिकाले फोहोर उठाउन छोडेको छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2375","धादिङ वडा नं 2 मा छ दिनदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन। बिहानदेखि राति सम्म गन्ध आइरहेको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2376","पटकपटक गुनासो गर्दा पनि हेटौंडा मा फोहोर उठ्ने गरेको छैन। असह्य भइसकेको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","val"
"2377","दोलखा वडा नं 17 मा रातमा कसैले फोहोर बालिदिन्छ। मक्खी र लामखुट्टे बढेका छन्। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","test"
"2378","बुटवल वडा नं 10 मा पन्ध्र दिनदेखि हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। टोलभरि दुर्गन्ध छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"2379","कलैया मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। बिहीबारदेखि यही अवस्था छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"2380","रुपन्देही मा ढलमा फोहोर थुनिएको छ। लामो समयदेखि यही अवस्था छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2381","हेलो सरकार मार्फत गुनासो। जनकपुर मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, गन्धले बस्नै गाह्रो भएको छ। अब चुप बसिँदैन।","garbage","hello_sarkar","train"
"2382","दैलेख वडा नं 30 मा फोहोर उठाइएको छैन, डस्टबिन भरिएर बग्दैछ, र टोलभरि दुर्गन्ध छ। यो सेवा होइन, यातना हो। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2383","म हेटौंडा को बासिन्दा हुँ। नगरपालिकाले फोहोर उठाउन छोडेको छ। नाक थुनेर हिँड्नुपर्ने अवस्था छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","train"
"2384","रुपन्देही वडा नं 15 मा फोहोर पोल्दा सास फेर्न गाह्रो हुन्छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2385","इलाम वडा नं 27 मा बाँदरले कचरा फैलाउँछ। सडकको बीचमै फोहोरको थुप्रो छ। न्याय चाहिन्छ।","garbage","hello_sarkar","train"
"2386","घरमा सानो बच्चा छ। मकवानपुर वडा नं 16 मा बिहानदेखि राति सम्म गन्ध आइरहेको छ। बच्चालाई बिरामी पार्ने अवस्था छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","val"
"2387","महोत्तरी मा दुई हप्तादेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन, यो सेवा होइन, यातना हो!","garbage","hello_sarkar","test"
"2388","दमक मा फोहोर उठाउने गाडीको सेवा अनियमित छ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। जिम्मेवार कसले लिन्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2389","तुलसीपुर वडा नं 14 मा मुसाले फोहोर कोट्याउँछ। सडकको बीचमै फोहोरको थुप्रो छ। न्याय चाहिन्छ।","garbage","hello_sarkar","train"
"2390","रौतहट मा पार्कमा कचरा छ। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2391","पोखरा मा गएको महिनादेखि नगरपालिकाले फोहोर उठाउन छोडेको छ, हामी सबै परेशान छौं!","garbage","hello_sarkar","train"
"2392","रुपन्देही वडा नं 4 मा फोहोर पोल्दा सास फेर्न गाह्रो हुन्छ। मक्खी र लामखुट्टे बढेका छन्। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2393","हाम्रो पोखरा वडा नं 2 मा असह्य दुर्गन्ध फैलिएको छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। जनतालाई यस्तो सास्ती किन।","garbage","hello_sarkar","train"
"2394","दाङ क्षेत्रमा डस्टबिन भरिएर बग्दैछ। बाटोमा कचरा छरिएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2395","हाम्रो जुम्ला वडा नं 12 मा असह्य दुर्गन्ध फैलिएको छ। बच्चालाई बिरामी पार्ने अवस्था छ। प्रशासनले सुन्नुपर्छ।","garbage","hello_sarkar","train"
"2396","पटकपटक गुनासो गर्दा पनि भोजपुर मा फोहोर उठ्ने गरेको छैन। न्याय चाहिन्छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","val"
"2397","हेलो सरकार मार्फत गुनासो। गुलरिया मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, असह्य दुर्गन्ध फैलिएको छ। न्याय चाहिन्छ।","garbage","hello_sarkar","test"
"2398","म हुम्ला को बासिन्दा हुँ। फोहोर सङ्कलन गर्ने गाडी आउँदैन। बिहानदेखि राति सम्म गन्ध आइरहेको छ। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"2399","दमक मा पार्कमा कचरा छ। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2400","ओखलढुंगा मा छ दिनदेखि फोहोर सङ्कलन पूर्ण रूपमा बन्द छ, नागरिकलाई बिर्सिएको जस्तो छ!","garbage","hello_sarkar","train"
"2401","सर्लाही क्षेत्रमा सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ। सडकको बीचमै फोहोरको थुप्रो छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"2402","बाँके क्षेत्रमा कचरा पेटी ओभरफ्लो भएको छ। फुटपाथमा फोहोर जम्मा भएको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2403","रसुवा क्षेत्रमा कचरा पेटी ओभरफ्लो भएको छ। बाटोमा कचरा छरिएको छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2404","हाम्रो गुलरिया वडा नं 4 मा गन्धले बस्नै गाह्रो भएको छ। रोग फैलिने डर छ। अत्यन्त दुःखित छौं।","garbage","hello_sarkar","train"
"2405","म कञ्चनपुर को बासिन्दा हुँ। नगरपालिकाले फोहोर उठाउन छोडेको छ। कुहिएको फोहोरको गन्ध सहन सकिँदैन। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2406","हेलो सरकार मार्फत गुनासो। गौर मा फोहोर सङ्कलन पूर्ण रूपमा बन्द छ, गन्धले बस्नै गाह्रो भएको छ। धेरै कष्ट भइरहेको छ।","garbage","hello_sarkar","val"
"2407","बुटवल वडा नं 7 मा फोहोर सङ्कलन गर्ने गाडी आउँदैन, डस्टबिन वरिपरि फोहोर छरिएको छ, र टोलभरि दुर्गन्ध छ। अब केही गरिदिनुस्। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","test"
"2408","सप्तरी वडा नं 27 मा गएको महिनादेखि फोहोर उठ्न आएको छैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। कृपया ध्यान दिनुहोस्।","garbage","hello_sarkar","train"
"2409","म वीरगन्ज को बासिन्दा हुँ। फोहोर उठाइएको छैन। टोलभरि दुर्गन्ध छ। जनतालाई सेवा दिनुहोस्।","garbage","hello_sarkar","train"
"2410","हाम्रो तुलसीपुर वडा नं 22 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। फोहोरबाट सार्वजनिक स्वास्थ्य खतरामा छ। जनतालाई यस्तो सास्ती किन।","garbage","hello_sarkar","train"
"2411","हाम्रो बुटवल वडा नं 24 मा बिहानदेखि राति सम्म गन्ध आइरहेको छ। रोग फैलिने डर छ। कहिलेसम्म यस्तै हुन्छ।","garbage","hello_sarkar","train"
"2412","जुम्ला वडा नं 3 मा फोहोर सङ्कलन पूर्ण रूपमा बन्द छ, सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ, र बिहानदेखि राति सम्म गन्ध आइरहेको छ। कसलाई भन्ने हो थाहा छैन। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"2413","बाजुरा वडा नं 17 मा हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन, डस्टबिन वरिपरि फोहोर छरिएको छ, र नाक थुनेर हिँड्नुपर्ने अवस्था छ। जनतालाई यस्तो सास्ती किन। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2414","पाँचथर मा कचराले ढल अवरुद्ध भएर पानी सडकमा बग्छ। एक हप्तादेखि यही अवस्था छ। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2415","पोखरा वडा नं 3 मा फोहोर सङ्कलन गर्ने गाडी आउँदैन, कचरा पेटी ओभरफ्लो भएको छ, र असह्य दुर्गन्ध फैलिएको छ। अब चुप बसिँदैन। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"2416","म काभ्रेपलाञ्चोक को बासिन्दा हुँ। फोहोर सङ्कलन पूर्ण रूपमा बन्द छ। बिहानदेखि राति सम्म गन्ध आइरहेको छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","val"
"2417","बुटवल वडा नं 27 मा गाईले फोहोर फिँजाउँछ। बाटोमा कचरा छरिएको छ। धेरै कष्ट भइरहेको छ।","garbage","hello_sarkar","test"
"2418","डोल्पा क्षेत्रमा डस्टबिन भरिएर बग्दैछ। फुटपाथमा फोहोर जम्मा भएको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2419","मोरङ क्षेत्रमा सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ। फुटपाथमा फोहोर जम्मा भएको छ। जनताको पीडा बुझ्नुहोस्।","garbage","hello_sarkar","train"
"2420","हाम्रो धनकुटा वडा नं 27 मा असह्य दुर्गन्ध फैलिएको छ। मक्खी र लामखुट्टे बढेका छन्। यो सेवा होइन, यातना हो।","garbage","hello_sarkar","train"
"2421","हेलो सरकार मार्फत गुनासो। मुगु मा फोहोर उठ्न आएको छैन, असह्य दुर्गन्ध फैलिएको छ। सरकारले ध्यान दिनुपर्छ।","garbage","hello_sarkar","train"
"2422","घरमा सानो बच्चा छ। बाँके वडा नं 12 मा नाक थुनेर हिँड्नुपर्ने अवस्था छ। रोग फैलिने डर छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2423","कैलाली वडा नं 14 मा एक हप्तादेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन। असह्य दुर्गन्ध फैलिएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"2424","हेलो सरकार मार्फत गुनासो। चितवन मा फोहोर उठ्न आएको छैन, नाक थुनेर हिँड्नुपर्ने अवस्था छ। अब त सहनै सकिँदैन।","garbage","hello_sarkar","train"
"2425","मकवानपुर वडा नं 17 मा छुट्याएर राखे पनि गाडीले सबै मिसाउँछ। जनताको गुनासो कसले सुन्छ। यो मानवीय अधिकारको उल्लंघन हो।","garbage","hello_sarkar","train"
"2426","रसुवा मा बसपार्कमा फोहोरमय छ। बच्चालाई बिरामी पार्ने अवस्था छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","garbage","hello_sarkar","val"
"2427","म काभ्रेपलाञ्चोक को बासिन्दा हुँ। हप्तौँदेखि फोहोर उठ्ने गाडी आएको छैन। नाक थुनेर हिँड्नुपर्ने अवस्था छ। कृपया तत्काल कदम चाल्नुहोस्।","garbage","hello_sarkar","test"
"2428","दैलेख वडा नं 3 मा फोहोर उठाइएको छैन, सडक छेउको डस्टबिन भरिँदा बाटोमै छरिएको छ, र कुहिएको फोहोरको गन्ध सहन सकिँदैन। जिम्मेवार कसले लिन्छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"2429","नवलपरासी मा गाडी हप्ताको एक पटक मात्र आउँछ। नगरपालिकाले फोहोर उठाउन छोडेको छ। यो सेवा होइन, यातना हो। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2430","दमक क्षेत्रमा डस्टबिन भरिएर बग्दैछ। बाटोमा कचरा छरिएको छ। तुरुन्त मर्मत गरिदिनुहोस्।","garbage","hello_sarkar","train"
"2431","जुम्ला मा दश दिनदेखि फोहोर सङ्कलन गर्ने गाडी आउँदैन, प्रशासनले सुन्नुपर्छ!","garbage","hello_sarkar","train"
"2432","गोरखा क्षेत्रमा कचरा पेटी ओभरफ्लो भएको छ। सडकको बीचमै फोहोरको थुप्रो छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","garbage","hello_sarkar","train"
"2433","हाम्रो राजविराज वडा नं 14 मा कुहिएको फोहोरको गन्ध सहन सकिँदैन। छालारोग र श्वासप्रश्वासको समस्या बढेको छ। नागरिकलाई बिर्सिएको जस्तो छ।","garbage","hello_sarkar","train"
"2434","बाँके वडा नं 19 मा बीस दिनदेखि फोहोर उठाइएको छैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","garbage","hello_sarkar","train"
"2435","सिराहा मा ढलमा फोहोर थुनिएको छ। गत सोमबारदेखि यही अवस्था छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","garbage","hello_sarkar","train"
"2436","सुनसरी मा गाडी आउने तालिका पालना हुँदैन। नगरपालिकाले फोहोर उठाउन छोडेको छ। सरकारले ध्यान दिनुपर्छ। यसमा छानबिन गरिदिनुहोस्।","garbage","hello_sarkar","val"
"2437","बर्दिया वडा नं 8 मा अस्ति रातिदेखि फोहोर उठ्न आएको छैन। कुहिएको फोहोरको गन्ध सहन सकिँदैन। छिटो समाधान गरिदिनुहोस्।","garbage","hello_sarkar","test"
